ID ra dec shotid
4877729394359024897 12.737802 -0.518797 20190903025
4877729434207036161 8.155289 -0.20831 20180821018
4877729397817243392 165.3461 50.773089 20191202035
4877729413837362689 196.435203 51.138276 20180320008
4877729413837362689 196.435203 51.138276 20180416009
4877729413837362689 196.435203 51.138276 20190626013
4862615767863781638 218.050743 51.274256 20190105031
4862615767863781638 218.050743 51.274256 20190527020
4877729403550852097 223.643791 52.331914 20200201029
4877729418709107712 20.479585 0.652596 20191118015
4877729418709107712 20.479585 0.652596 20191124015
4862615758496742187 168.181657 51.849649 20181205027
4862615758496742187 168.181657 51.849649 20190524016
4862615765831736583 162.783031 51.701853 20190105021
4862615765831736583 162.783031 51.701853 20190404018
4877729396928106241 164.817014 50.374932 20200129020
4877729415187953153 212.012242 50.573287 20200102021
4877729420969845761 26.419346 -0.219099 20181011010
4877729420969845761 26.419346 -0.219099 20181107011
4877729396926025728 180.170894 51.652809 20190405026
4877729394751188480 26.971613 0.717895 20190806023
4877729394751188480 26.971613 0.717895 20191022018
4862615754998457894 35.681913 -0.457238 20191024028
4862615755799720618 9.218225 -0.024908 20180905025
4862615755799720618 9.218225 -0.024908 20180912017
4877729410691638785 191.788554 50.742041 20190427021
4877729394751191553 28.813604 0.784102 20191028017
4862615765831691525 160.289214 51.228096 20180515007
4877729395218959361 7.081708 0.226948 20180820023
4877729430950239745 18.537728 -0.506642 20191028019
4877729430950239745 18.537728 -0.506642 20191222013
4877729420971941889 25.876193 0.022031 20180911025
4877729420969818368 10.439696 -0.326702 20190106007
4877729420967730177 15.674488 -0.814638 20191227012
4877729394749094656 29.014052 0.364399 20191229016
4877729415183749122 202.893979 51.423524 20190302024
4877729394751195392 31.131755 0.776446 20191215011
4877729430950243328 20.667186 -0.544361 20190926011
4877729403552952321 226.523602 51.829471 20190307023
4862615765831691524 160.260489 51.175959 20180515007
4877729388023576577 235.683718 51.511253 20180613024
4877729399180440576 181.710123 50.696458 20190502022
4862615754998416928 34.135419 -0.427044 20190908016
4862615754998416928 34.135419 -0.427044 20191008019
4877729411606019328 217.978228 52.130044 20190701018
4877729420976131073 22.824594 0.855696 20191028016
4877729420974041856 27.401683 0.571573 20190904019
4877729420974041856 27.401683 0.571573 20191119016
4877729420974041856 27.401683 0.571573 20191124019
4877729397815165441 183.216676 51.878163 20190410022
4877729396928117761 175.227838 51.724923 20190529015
4877729396928117761 175.227838 51.724923 20200201021
4877729402797959939 207.972676 52.138976 20200107027
4877729397813069312 184.245423 51.656307 20200123022
4862615767863781646 217.856334 51.156273 20180408012
4862615767863781646 217.856334 51.156273 20180412013
4862615767863781646 217.856334 51.156273 20180612019
4862615767863781646 217.856334 51.156273 20190105031
4862615765832527135 210.125145 51.149213 20180415012
4862615765832527135 210.125145 51.149213 20180416011
4877729396928133377 190.213768 52.152721 20200202025
4862615754998421045 34.335885 -0.44019 20191008019
4877729402804258305 214.69378 51.855931 20190112031
4877729402804258305 214.69378 51.855931 20190722012
4877729411731879936 225.049351 51.246869 20180508009
4862615755031631411 21.714766 -0.077013 20181112013
4877729410691635969 189.324738 50.815912 20190621012
4877729396764470784 36.520939 0.729603 20181203016
4877729420707670016 8.824425 0.858146 20190803025
4877729396930201089 162.536983 50.309717 20191207019
4877729396930203136 164.316425 50.790678 20190207015
4862615758496688937 165.201677 51.277131 20190428025
4877729431218700289 23.233365 -0.540091 20190903026
4877729411723485440 219.069864 51.491679 20180705009
4877729415185846017 202.859487 51.947769 20190429013
4877729420974057216 36.437722 0.519187 20181202023
4877729415179551488 199.660861 51.110063 20180519010
4877729396781238018 152.521247 51.054319 20180215015
4862615765866089742 210.622496 51.440454 20180510016
4862615765866089742 210.622496 51.440454 20180516021
4862615765866089742 210.622496 51.440454 20180708005
4862615765866089742 210.622496 51.440454 20190301025
4862615754998392371 33.346313 -0.501761 20191026023
4862615765831724292 162.067453 51.603063 20190215017
4862615765866093837 210.928413 51.205134 20180411008
4862615765866093837 210.928413 51.205134 20180509010
4877729415187948800 208.071363 51.300498 20180421013
4877729396923927040 178.865155 51.140316 20180213008
4877729396923927040 178.865155 51.140316 20180316009
4877729396923927040 178.865155 51.140316 20180411003
4877729396930199808 161.321894 50.223787 20191202032
4877729402806358529 217.604789 51.444213 20190408033
4877729396928115713 173.409318 51.607936 20191225020
4877729396928116992 174.442918 51.803362 20181204030
4877729397817249536 170.882022 51.440313 20190529013
4877729397817249536 170.882022 51.440313 20191222026
4862615758496688939 165.036063 51.217826 20180112010
4862615758496688939 165.036063 51.217826 20180316007
4862615758496688939 165.036063 51.217826 20180408016
4877729396764470529 36.370978 0.65235 20181203016
4877729396764470529 36.370978 0.65235 20190907019
4877729394742795264 24.263751 -0.899209 20191216012
4862615758530280239 167.138015 52.032527 20200127033
4877729418843273216 35.608216 0.454713 20181227007
4877729418843273216 35.608216 0.454713 20190101016
4877729403550855680 226.408919 51.171333 20180310007
4877729403550855680 226.408919 51.171333 20180409012
4877729403550855680 226.408919 51.171333 20180418012
4877729403550855680 226.408919 51.171333 20180420012
4877729403550855680 226.408919 51.171333 20190607019
4862615768021742634 230.076964 51.267027 20180715007
4862615754998404650 33.718113 -0.509981 20191101021
4877729402865073152 227.116417 51.311731 20180512009
4877729415181650689 201.669628 51.129238 20180416023
4877729396926036736 190.598102 51.722683 20190626012
4877729394749086465 24.152027 0.22349 20181210013
4862615758496627496 161.711434 50.723763 20190112022
4877729402869266945 227.503635 52.004525 20190609020
4877729415179545089 193.606681 51.556419 20190203021
4877729415179545089 193.606681 51.556419 20190412013
4862615787731493960 191.248186 51.430768 20180420006
4862615787731493960 191.248186 51.430768 20180514011
4877729411725584385 220.859402 51.542243 20190203025
4877729478914227713 36.582451 1.036056 20191203019
4877729402797962240 209.988232 51.80146 20190104025
4862615765832416520 203.878406 52.292173 20200105029
4877729431218705152 26.130482 -0.484547 20191027022
4877729410691639808 192.826907 50.736609 20190502023
4877729420969838593 22.172832 -0.371049 20190811019
4877729402802161411 214.912295 51.447415 20180613019
4877729388468172032 231.261899 51.386659 20180717010
4877729397823536640 166.358111 52.242067 20200119021
4877729387161599488 237.452994 51.403043 20180520015
4877729394749092608 27.709889 0.23538 20180912027
4877729394749092608 27.709889 0.23538 20181108019
4877729394749092608 27.709889 0.23538 20181114015
4877729411729779712 222.421824 51.948994 20190504016
4877729397815164417 182.280698 51.857691 20190412011
4862615787731498051 191.431525 51.283339 20180420006
4862615787731498051 191.431525 51.283339 20180514011
4862615787731498051 191.431525 51.283339 20180515010
4862615787731498051 191.431525 51.283339 20190112027
4877729431216620289 33.250728 -0.915023 20200114011
4862615765832457489 206.261225 51.923108 20190407025
4877729413841563136 202.168208 51.267277 20190626014
4862615758530181942 161.473254 51.17349 20180112009
4862615758530181942 161.473254 51.17349 20180113011
4862615758530181942 161.473254 51.17349 20191105025
4877729388025674753 236.921457 51.427913 20180523016
4862615758496619304 161.179691 50.517286 20191203027
4877729402867171072 228.028913 51.40586 20190201021
4877729402867171072 228.028913 51.40586 20190530020
4877729411725585408 221.627841 51.116174 20180221009
4877729411725585408 221.627841 51.116174 20180517018
4877729397823535616 165.47593 52.055438 20200202029
4877729411610218753 222.947191 51.436896 20180516023
4877729411610218753 222.947191 51.436896 20190507006
4877729402804261377 217.367981 51.057014 20180223011
4877729388025675009 237.234095 51.366967 20180520015
4877729411723482881 216.997916 52.274054 20190502027
4862615768021750828 230.552764 51.089346 20180419009
4862615768021750828 230.552764 51.089346 20180523015
4877729420969842944 24.734672 -0.414264 20191029022
4877729402797963008 210.59224 51.580046 20190301025
4877729402797963008 210.59224 51.580046 20190502026
4877729394751192320 29.212848 0.63097 20190808020
4877729394751192320 29.212848 0.63097 20191121013
4877729411603923713 218.935134 51.430266 20180515005
4877729420974039296 25.927165 0.617915 20181210007
4862615758496791344 170.977169 52.128282 20200124031
4877729401510305792 154.412648 51.093061 20180219013
4862615755031655977 22.740951 -0.193134 20190101013
4877729372009803777 237.403693 51.386058 20180520015
4877729402747631360 211.84877 51.155872 20180412012
4877729402747631360 211.84877 51.155872 20180519012
4877729397817241088 163.279471 50.37869 20191227023
4877729420976114433 13.13514 0.856408 20191026016
4877729420976114433 13.13514 0.856408 20191028013
4877729420974025473 17.899328 0.608136 20190811018
4862615758496721706 166.941836 51.645219 20200131016
4877729396928109569 167.807404 50.978637 20190527012
4862615765866056968 208.9461 51.751293 20200201026
4862615765832510731 209.164552 51.30292 20180420009
4862615765832510731 209.164552 51.30292 20180424019
4877729420971915009 10.059387 0.017488 20181011007
4877729402749729792 213.050115 51.175436 20180423014
4877729402749729792 213.050115 51.175436 20180508007
4862615767830137096 212.767238 52.298734 20200202028
4877729431225011456 34.814745 0.652312 20190829007
4877729431225011456 34.814745 0.652312 20191119017
4877729397813070849 185.591927 51.53119 20190112026
4862615755799814824 12.555806 -0.129488 20180810009
4862615755799814824 12.555806 -0.129488 20181128009
4877729411725582336 219.213641 52.085212 20200203025
4877729420969839616 22.798709 -0.229113 20181014011
4877729420969839616 22.798709 -0.229113 20181227004
4877729420969839616 22.798709 -0.229113 20190101013
4877729420974056705 36.188331 0.504262 20181202023
4877729420974056705 36.188331 0.504262 20181210015
4877729420976129793 22.071608 0.951262 20191229015
4862615765832453383 206.014344 51.997482 20190407025
4862615765832453383 206.014344 51.997482 20190502014
4877729420974023680 16.813287 0.617828 20191121011
4877729430950237442 17.169288 -0.5327 20190927024
4877729420974048769 31.466699 0.501142 20190105014
4877729402802161664 214.908316 51.383637 20180613019
4877729430952330752 14.894454 -0.091267 20181203018
4862615754998392358 33.248598 -0.553211 20191026023
4862615758530210597 163.055442 51.473907 20190104017
4862615758496742178 168.074305 51.799193 20181205027
4862615754998425157 34.521377 -0.602838 20200125013
4862615768021746725 230.242034 51.189468 20180224006
4862615768021746725 230.242034 51.189468 20180516009
4877729388015186176 232.686001 51.029517 20180418013
4877729397819348993 173.042321 52.143589 20191208024
4877729415183746560 200.499384 51.804647 20190213016
4862615765832535312 210.449807 50.990534 20190405019
4862615765831699721 160.836461 51.316829 20180510007
4862615758496705323 166.064491 51.466623 20190128014
4877729420974033408 22.540018 0.489746 20181228015
4877729478914226688 35.992914 1.047864 20200115014
4877729413843665153 206.794954 50.988285 20190410026
4877729399182536704 180.695509 51.037372 20190501021
4877729411612317185 224.236154 51.402484 20190609019
4877729396923923713 175.634084 50.894209 20190403019
4862615754998392354 33.315406 -0.490593 20191026023
4877729396928132608 189.393914 52.146305 20200105026
4877729395212672000 9.408435 -0.877668 20191227011
4877729394751179776 21.930182 0.653503 20190829005
4877729394751179776 21.930182 0.653503 20191101015
4862615758496631593 161.888138 50.724143 20190112022
4877729410691638017 191.081268 50.7306 20190405028
4877729397813063168 178.549691 51.274954 20190205019
4877729413839468801 204.54379 50.482377 20200203023
4877729444361418496 31.778429 0.900572 20190810018
4877729430954428673 15.443972 0.359096 20181130018
4877729430954428673 15.443972 0.359096 20181202014
4877729394751194112 30.286996 0.834081 20190902010
4862615765866065153 209.361971 51.610601 20190404025
4877729411614412801 223.46222 52.17111 20190728013
4877729411614412801 223.46222 52.17111 20200201029
4877729420967764225 35.550562 -0.674074 20200114012
4862615754998441508 35.15771 -0.443071 20190927027
4877729415179543296 191.997678 51.702276 20190116017
4877729420705573632 9.295805 0.607203 20190810014
4877729420969837824 21.742389 -0.346824 20181204020
4877729420969837824 21.742389 -0.346824 20190929014
4877729402795866880 211.301598 51.02053 20190527019
4877729397813070592 185.46506 51.564793 20190112026
4877729397813070592 185.46506 51.564793 20200126028
4877729394359025408 13.1488 -0.443601 20190927023
4877729394742797313 25.581308 -0.959925 20191224012
4877729410691643648 196.389671 50.359179 20200130016
4862615765866048770 208.280398 51.814612 20190302025
4862615765866048770 208.280398 51.814612 20190402024
4877729397817241600 163.703606 50.404789 20200101022
4862615758496615206 161.081807 50.613798 20191203027
4862615755799691945 8.092715 -0.205987 20180821018
4877729430954434306 18.709122 0.32202 20181204014
4877729388470269953 232.53878 51.42905 20180705011
4877729396930202881 164.114913 50.814188 20190207015
4877729420971914755 9.985929 0.148213 20181128014
4877729420971914755 9.985929 0.148213 20181130017
4877729396923922944 174.918888 50.849973 20190504021
4877729411727685377 224.281098 50.708834 20190512016
4877729397815148289 167.369399 50.556953 20200126023
4877729431216619264 32.616419 -0.946637 20191224013
4862615765831720194 161.84066 51.547882 20181215030
4877729397813060352 175.920039 51.284183 20180506012
4877729397813060352 175.920039 51.284183 20181214014
4877729415187947264 206.674443 51.564707 20190116018
4877729415187947264 206.674443 51.564707 20190509009
4877729413843664896 206.609718 51.06402 20180213012
4877729413843664896 206.609718 51.06402 20190410026
4862615765865200910 157.640791 51.053945 20180408015
4877729388025674496 236.850104 51.611653 20180523017
4862615758530255660 165.603189 51.835986 20190306014
4862615758530255660 165.603189 51.835986 20190408024
4862615758530255660 165.603189 51.835986 20191222025
4877729430950233857 15.150954 -0.441033 20191023022
4877729411729783297 225.305518 50.822093 20190626018
4877729396930205954 166.8339 51.287606 20190505019
4877729484320544769 32.465082 -0.875391 20191224013
4862615767830145287 213.116634 52.08124 20190501015
4862615787731629130 199.112572 50.730828 20190412014
4862615765866085634 210.468859 51.39781 20180510016
4862615765866085634 210.468859 51.39781 20180708005
4862615765866085634 210.468859 51.39781 20190301025
4862615765866085634 210.468859 51.39781 20190701017
4877729418994308097 15.322347 0.63036 20191118014
4877729431218703873 25.257501 -0.552155 20190906010
4877729431218703873 25.257501 -0.552155 20190908019
4877729431218703873 25.257501 -0.552155 20191023024
4877729415183748353 202.293042 51.520932 20190205022
4877729402802161921 215.163791 51.27391 20180420010
4877729402802161921 215.163791 51.27391 20190302026
4877729431222914049 34.537278 0.329023 20191028018
4862615765866020106 206.900509 52.183274 20200105028
4877729431216619008 32.558292 -1.016512 20191224013
4877729394742797312 25.461828 -0.87966 20191224012
4877729413839464449 200.821832 51.138779 20180311008
4877729413839464449 200.821832 51.138779 20180321012
4877729397817243136 165.213819 50.776452 20191202035
4862615755031635500 21.913549 -0.081141 20180112007
4862615755031635500 21.913549 -0.081141 20180910017
4862615755031635500 21.913549 -0.081141 20181112013
4862615755031635500 21.913549 -0.081141 20191218013
4877729396928121601 178.830511 52.000241 20190530012
4877729400774228737 177.941617 50.250678 20191202037
4877729410691642625 195.380074 50.56816 20191225023
4877729420969848065 27.785954 -0.355192 20190811020
4877729420969863168 36.608076 -0.308706 20190124023
4877729420969843456 25.093286 -0.280369 20190908014
4862615758496635686 162.14735 50.759793 20190204012
4877729478914225664 35.381301 1.026597 20191229017
4877729411731881984 226.776672 50.719949 20190608023
4862615767863728395 215.093828 52.007823 20190425007
4877729396928118016 175.407958 51.79327 20200201021
4877729394751191297 28.599989 0.685571 20191027018
4877729397817253632 174.821879 51.860811 20190109013
4877729406296140801 35.363943 0.847942 20191026019
4877729396926027776 182.178187 51.66784 20190403020
4877729396923924736 176.614916 51.050599 20180208012
4877729396923924736 176.614916 51.050599 20180214009
4877729396923924736 176.614916 51.050599 20180312014
4877729396923924736 176.614916 51.050599 20190524018
4877729411608120321 221.599392 51.413645 20180515015
4862615765866052871 208.57131 51.807816 20190302025
4877729388015185152 232.028107 51.497467 20180613022
4877729420969832192 18.414842 -0.357444 20191219011
4877729420969832192 18.414842 -0.357444 20191222013
4862615755799802531 12.170989 -0.123075 20181227003
4877729400776325888 177.841182 50.696847 20190429019
4877729400776325888 177.841182 50.696847 20200124022
4877729402797966848 214.008918 50.822386 20190203024
4877729402802158593 212.357269 51.974675 20190408032
4877729420969826304 14.974895 -0.239932 20181203018
4877729394749090817 26.788425 0.263018 20181014017
4877729399180435969 177.399395 50.590314 20191230027
4877729394359017984 8.758388 -0.550479 20190831010
4877729400774231040 180.022777 50.482543 20200130014
4862615755799757482 10.506741 -0.18333 20181014009
4877729397823532545 162.799947 51.510326 20190104017
4877729415179543040 191.912342 51.814463 20190116017
4862615768021742638 230.210029 51.259505 20180715007
4862615755031995939 35.175903 -0.054906 20180910020
4862615755031995939 35.175903 -0.054906 20180913022
4862615755031995939 35.175903 -0.054906 20181204017
4877729396926010625 166.184752 50.244141 20191224026
4877729410691642624 195.423145 50.470024 20191225023
4877729402804260097 216.401697 51.416323 20180708006
4877729402804260097 216.401697 51.416323 20190213018
4862615767863789829 218.169848 51.041473 20180222016
4862615767863789829 218.169848 51.041473 20190530018
4877729394742803969 29.393462 -1.029947 20191216013
4862615765866065157 209.326783 51.688944 20190404025
4877729402795862273 207.315438 51.807846 20190117019
4877729420974039808 26.202776 0.456961 20181227005
4862615767830169867 214.732059 51.800933 20190112031
4877729402804260609 216.870832 51.394611 20180516022
4877729411731879169 224.590543 51.494639 20190426010
4877729420969829888 17.127244 -0.420335 20190907016
4877729420969829888 17.127244 -0.420335 20190927024
4877729420974036480 24.351359 0.605914 20190827019
4877729420974036480 24.351359 0.605914 20191121012
4877729397819337217 162.154633 50.535287 20191225016
4877729420969845504 26.246638 -0.229515 20181011010
4862615765866093832 210.786471 51.267332 20180516021
4862615787731526739 193.190434 51.262309 20180612015
4877729420967752705 28.795047 -0.838295 20191202021
4877729430950240768 19.129718 -0.4239 20190809017
4877729430950240768 19.129718 -0.4239 20190908013
4877729430950240768 19.129718 -0.4239 20191023023
4877729418709089536 9.810658 0.785862 20190811017
4862615787731539018 193.885425 51.263781 20180517012
4862615787731539018 193.885425 51.263781 20180519009
4862615787731539018 193.885425 51.263781 20181214018
4877729381444794112 150.06455 2.300514 20181114020
4877729381444794112 150.06455 2.300514 20181115017
4877729381444794112 150.06455 2.300514 20181116015
4877729381444794112 150.06455 2.300514 20181117010
4877729381444794112 150.06455 2.300514 20181118019
4877729381444794112 150.06455 2.300514 20181118020
4877729381444794112 150.06455 2.300514 20181119015
4877729381444794112 150.06455 2.300514 20181119016
4877729381444794112 150.06455 2.300514 20181120012
4877729381444794112 150.06455 2.300514 20181120013
4877729381444794112 150.06455 2.300514 20181215031
4877729381444794112 150.06455 2.300514 20190104018
4877729381444794112 150.06455 2.300514 20190105022
4877729381444794112 150.06455 2.300514 20190108013
4877729381444794112 150.06455 2.300514 20190112023
4877729381444794112 150.06455 2.300514 20190201014
4877729381444794112 150.06455 2.300514 20190204014
4877729381444794112 150.06455 2.300514 20190209020
4877729381444794112 150.06455 2.300514 20190209021
4877729397817244929 166.712218 50.979769 20190307013
4877729397817244929 166.712218 50.979769 20190506008
4862615765866073351 209.706788 51.57193 20190201019
4862615765866073351 209.706788 51.57193 20190627012
4877729396930207488 168.308557 51.38257 20190427017
4877729395218964736 10.133364 0.248576 20180821028
4877729395218964736 10.133364 0.248576 20181130017
4877729395218964736 10.133364 0.248576 20191030014
4877729396926019842 174.636981 51.302951 20190307027
4862615755799839397 13.420637 -0.198742 20191102021
4877729420967762176 34.297533 -0.814646 20191227015
4877729418709096961 14.198339 0.818538 20191101014
4877729399180454656 194.625904 50.435574 20200106021
4877729420971915520 10.475822 0.023347 20180107002
4877729420971915520 10.475822 0.023347 20181102007
4877729388019382017 234.636626 51.108821 20180224005
4877729420969846529 26.815527 -0.217174 20181130014
4877729415181650434 201.447137 51.17376 20180417017
4877729394751193601 29.95994 0.633197 20191102016
4877729394751193601 29.95994 0.633197 20191127003
4877729400774228480 177.816755 50.396519 20191202037
4862615765831761157 164.283207 52.03149 20200127022
4877729394751195649 31.205538 0.760864 20191215011
4877729413839458560 195.378513 51.642732 20190317017
4877729411731879168 224.541827 51.573529 20190426010
4877729396926021377 176.026593 51.315658 20180506012
4877729397815161858 179.824981 51.942516 20200202024
4877729402795863296 208.16884 51.714864 20190626015
4877729420976141312 28.803826 0.851914 20191028017
4877729411723483393 217.429287 52.204991 20200127031
4862615758496787245 170.849042 52.098944 20200124031
4862615767830149385 213.422773 52.003075 20190606019
4862615767830149385 213.422773 52.003075 20200104034
4877729396928121600 178.841476 51.946655 20190530012
4877729415181644544 195.877357 51.808948 20190204018
4862615755799745199 10.046233 -0.176288 20181129007
4862615755799745199 10.046233 -0.176288 20181228012
4877729397817254913 176.041958 52.101468 20191223016
4877729397817254913 176.041958 52.101468 20200131021
4862615755800056493 21.367752 -0.183316 20180820020
4862615755800056493 21.367752 -0.183316 20181109010
4877729397817240320 162.524568 50.272348 20191207019
4877729431218712320 30.306362 -0.456673 20191026022
4877729431218712320 30.306362 -0.456673 20191030024
4877729394749096705 30.102228 0.341648 20181129013
4877729394749096705 30.102228 0.341648 20200115013
4862615758530239273 164.668596 51.681108 20190213022
4877729413845765377 209.859144 50.782732 20190409027
4877729411725587201 223.132213 50.724888 20190604006
4862615767830239490 218.26818 50.716108 20190529023
4877729415181644033 195.340649 51.837407 20190509007
4862615758296138151 153.593858 51.057937 20180412015
4862615758530231078 164.319706 51.525308 20190207016
4862615758530259750 165.883828 51.794253 20190307012
4862615758496795439 171.280252 52.131585 20200131020
4877729411610220544 224.28961 50.830317 20190512016
4877729430954431489 17.013332 0.326476 20181129011
4877729415185851648 207.989728 50.972431 20190209025
4862615768021738549 230.048675 51.360935 20180715007
4877729411606020353 218.937001 51.878407 20200123028
4877729431216623361 34.990196 -1.019221 20191218016
4877729410691642881 195.553624 50.497325 20191225023
4877729418994309120 15.939971 0.629637 20190903019
4877729418994309120 15.939971 0.629637 20191028015
4877729413845758208 203.220932 52.001839 20200131025
4877729413845758208 203.220932 52.001839 20200201025
4877729430950235137 15.794705 -0.539828 20190831011
4877729413839460097 196.673739 51.64179 20190527017
4877729399182548224 191.399794 51.0231 20181219007
4877729402804262145 218.049973 51.010801 20190530018
4877729420971917312 11.408296 0.111217 20181005017
4877729431218708737 28.123059 -0.45793 20191006026
4877729415183743488 197.689194 52.045804 20200202026
4862615755799638695 6.172946 -0.161371 20180815016
4862615755799638695 6.172946 -0.161371 20180820017
4877729420974032129 21.764038 0.596025 20181202021
4877729420974032129 21.764038 0.596025 20190902009
4877729420974032129 21.764038 0.596025 20191101015
4877729430950240257 18.844678 -0.50353 20191028019
4862615755799720610 9.142232 -0.107276 20181108008
4862615755799720610 9.142232 -0.107276 20181109008
4862615755799720610 9.142232 -0.107276 20181127009
4862615755799720610 9.142232 -0.107276 20191117011
4877729397819338241 163.157187 50.730038 20190204013
4877729396928117760 175.167085 51.79839 20200201021
4877729394749092096 27.503143 0.417044 20181114015
4877729394749092096 27.503143 0.417044 20191124019
4862615758530177832 161.306567 51.067209 20180112009
4862615758530177832 161.306567 51.067209 20190204026
4862615758530177832 161.306567 51.067209 20190212020
4877729396923929858 181.426449 51.212654 20180212011
4877729396923929858 181.426449 51.212654 20180307006
4877729402800059648 210.419479 52.001809 20190504027
4877729420976143360 30.060739 0.985585 20200126013
4877729395218961920 8.485582 0.237342 20180823018
4877729395218961920 8.485582 0.237342 20180915017
4877729395218961920 8.485582 0.237342 20181011013
4877729431218709761 28.718136 -0.501031 20191008018
4862615767830239497 218.267209 50.57752 20200106024
4877729402802158081 211.883197 52.098645 20190408019
4877729402802158081 211.883197 52.098645 20200201027
4877729394742793216 23.121792 -0.883897 20191202020
4877729396923940608 191.341931 51.087498 20180411017
4877729406296139777 34.832497 0.902782 20191027019
4877729397817245185 167.043646 50.981727 20190308009
4877729397817245185 167.043646 50.981727 20190325013
4877729396926010880 166.419989 50.265124 20200204021
4877729397817245696 167.434984 51.147184 20180414006
4877729420969831169 17.942367 -0.252638 20181202020
4877729420969831169 17.942367 -0.252638 20181228014
4877729411729783041 225.149063 50.889156 20190626018
4877729397815163651 181.708136 51.936705 20190505022
4862615758496627499 161.756311 50.69698 20190112022
4877729411610220033 223.831066 51.056668 20180215014
4877729411610220033 223.831066 51.056668 20180419008
4877729411610220033 223.831066 51.056668 20180511027
4877729431216623874 35.39232 -1.033307 20191216014
4877729400776324353 176.529897 50.735883 20190410021
4877729400776324353 176.529897 50.735883 20191227026
4877729402751830785 216.692067 50.706819 20190721013
4877729411729779456 222.171225 51.994998 20190410015
4877729413837362432 196.207038 51.191373 20180520008
4862615768021746724 230.224477 51.215756 20180224006
4862615768021746724 230.224477 51.215756 20180516009
4877729430954429441 15.906024 0.348033 20180912025
4877729396928136705 193.142136 51.850527 20190505024
4862615758496693033 165.351514 51.449345 20190301015
4862615758496693033 165.351514 51.449345 20190428025
4877729394751193344 29.90094 0.733931 20191102016
4877729394751193344 29.90094 0.733931 20191127003
4877729388470269697 232.280773 51.667414 20180613022
4877729413835263744 194.639469 51.030855 20180209013
4877729413835263744 194.639469 51.030855 20180311007
4877729413835263744 194.639469 51.030855 20190208025
4877729413835263744 194.639469 51.030855 20190605008
4877729400774234625 183.486984 50.425589 20191225021
4877729403559248642 231.292819 51.064264 20180223013
4877729403559248642 231.292819 51.064264 20180508010
4877729403559248642 231.292819 51.064264 20180511011
4877729403559248642 231.292819 51.064264 20180518019
4862615787731530826 193.291933 51.266606 20180612015
4862615767863732500 215.296491 52.083433 20190425007
4862615758496754476 168.981749 51.836804 20190405024
4862615758496754476 168.981749 51.836804 20191226017
4862615758496754476 168.981749 51.836804 20200104026
4877729395218962177 8.677949 0.346557 20181011013
4877729395218962177 8.677949 0.346557 20181102012
4877729402806359809 218.791985 51.09441 20180316013
4877729402806359809 218.791985 51.09441 20190606021
4877729411731876864 222.683926 52.21452 20190725008
4877729411731876864 222.683926 52.21452 20190802012
4877729388023576576 235.780019 51.638561 20180613024
4877729413841558274 197.738763 51.87871 20190405029
4862615765832514819 209.35387 51.278806 20180420009
4862615765832514819 209.35387 51.278806 20180424019
4877729418709103105 17.816421 0.819518 20190802028
4862615767830194434 215.789556 51.347045 20180424020
4862615767830194434 215.789556 51.347045 20190505028
4877729430950243329 20.618091 -0.514875 20190926011
4877729418709091072 10.811241 0.82716 20190923012
4877729397813065984 181.025722 51.570658 20190301018
4862615765831773444 164.921037 52.169151 20191231029
4877729411608118273 219.989851 52.122221 20190626017
4877729402745534464 211.746551 50.750166 20190624018
4877729396928109312 167.429142 50.866744 20191207021
4862615758496652072 162.993727 50.90126 20190408023
4862615767863798031 218.699217 51.027213 20190427013
4862615767863798031 218.699217 51.027213 20190606021
4877729396923941633 192.437844 51.179111 20180211017
4877729396930201601 163.128497 50.435999 20191221024
4877729395212672001 9.447159 -0.988727 20191227011
4877729478914226944 36.107571 1.026832 20200115014
4862615765866044678 208.138546 51.956915 20190402024
4862615765866044678 208.138546 51.956915 20200126032
4877729420971943937 26.950254 0.079356 20180910018
4877729420971943937 26.950254 0.079356 20191217011
4877729420971943937 26.950254 0.079356 20200119012
4862615787731493965 191.221715 51.399511 20180420006
4862615787731493965 191.221715 51.399511 20180514011
4877729418709109248 21.409983 0.678155 20190902009
4877729388468172033 231.443105 51.366851 20180717010
4862615758496705329 165.934786 51.40277 20190128014
4862615758496705329 165.934786 51.40277 20190429016
4862615758496705329 165.934786 51.40277 20190501017
4862615765831732497 162.602478 51.711327 20190104016
4862615765831732497 162.602478 51.711327 20190105020
4862615765831732497 162.602478 51.711327 20190404018
4877729411610215937 220.629163 52.240501 20190625018
4877729415187950593 209.832647 51.063762 20180514014
4862615755799630508 5.875144 -0.168751 20180815016
4877729396928127488 184.455465 52.170566 20200131022
4877729418709102848 17.645867 0.786731 20190802028
4862615755799831211 13.249694 -0.107289 20180820018
4862615755799831211 13.249694 -0.107289 20191102021
4862615758530177824 161.113901 51.050504 20180414005
4862615758530177824 161.113901 51.050504 20190204026
4862615758530177824 161.113901 51.050504 20190212020
4877729394359020032 9.873535 -0.451137 20190902012
4877729411721390081 220.16458 50.794051 20190208029
4877729411721390081 220.16458 50.794051 20190607017
4877729394751183361 24.049673 0.718702 20190805024
4877729394751183361 24.049673 0.718702 20191004018
4877729394751183361 24.049673 0.718702 20191021016
4877729399182547200 190.541592 51.082584 20180410005
4877729399182547200 190.541592 51.082584 20180414009
4877729403552953345 227.182445 51.416585 20180512009
4877729403552953345 227.182445 51.416585 20190302028
